Created on 03-03-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-02-18 05-AM,ETHUSD,959.17,959.17,926,926.01,11468.14,10793390.41
2018-02-18 04-AM,ETHUSD,959.95,961.81,954.94,959.17,3898.72,3732231.7
2018-02-18 03-AM,ETHUSD,974.94,974.95,956.07,959.95,7644.44,7380817.03
2018-02-18 02-AM,ETHUSD,978.6,981.58,974.94,974.94,5413.49,5294991.94
2018-02-18 01-AM,ETHUSD,975.44,982.99,975.44,978.6,5449.66,5334540.62
2018-02-18 12-AM,ETHUSD,975,976,970.6,975.44,3252.74,3164955.38
2018-02-17 11-PM,ETHUSD,973,976.79,970.05,975,5042.54,4912717.06
2018-02-17 10-PM,ETHUSD,967.19,973.73,965.14,973,3376.69,3275595.1
2018-02-17 09-PM,ETHUSD,965.85,967.19,965.85,967.19,1742.87,1685036.28
2018-02-17 08-PM,ETHUSD,963,965.85,961.5,965.85,1674.4,1612124.89
2018-02-17 07-PM,ETHUSD,967.04,967.15,963,963,1802.44,1738961.07
2018-02-17 06-PM,ETHUSD,969.37,969.38,964.12,967.04,2334.79,2256298.41
2018-02-17 05-PM,ETHUSD,971.96,973,967.52,969.37,2678.92,2599992.98
2018-02-17 04-PM,ETHUSD,968.91,973.05,967,971.96,2606.28,2529339.34
2018-02-17 03-PM,ETHUSD,965.71,970.44,965,968.91,2809.69,2718882.18
2018-02-17 02-PM,ETHUSD,970.92,972.99,961,965.71,2604.37,2517192.43
2018-02-17 01-PM,ETHUSD,972.3,973,965,970.92,2811.11,2726304.05
2018-02-17 12-PM,ETHUSD,959.74,972.31,959.27,972.3,2676.37,2591665.51
2018-02-17 11-AM,ETHUSD,956.79,963.77,953.04,959.74,1576.03,1509226.46
2018-02-17 10-AM,ETHUSD,961.27,961.73,955.95,956.79,2088.14,2001302.77
2018-02-17 09-AM,ETHUSD,965.45,968.4,961.2,961.27,1946.56,1879802.18
2018-02-17 08-AM,ETHUSD,961.53,968.41,961.53,965.45,2121.2,2047931.13
2018-02-17 07-AM,ETHUSD,968.53,968.53,960,961.53,2503.76,2411446.2
2018-02-17 06-AM,ETHUSD,962.91,968.53,961.5,968.53,3712.67,3582130.26
2018-02-17 05-AM,ETHUSD,964.92,964.93,955.46,962.91,3526.55,3388425.52
2018-02-17 04-AM,ETHUSD,960.6,968.44,960.59,964.92,4341.23,4189493.76
2018-02-17 03-AM,ETHUSD,950.92,960.92,950.91,960.6,4429.86,4238087.02
2018-02-17 02-AM,ETHUSD,946.7,959.28,946.69,950.92,7630.98,7267403.91
2018-02-17 01-AM,ETHUSD,939.49,946.7,939.49,946.7,3679.19,3470511.05
2018-02-17 12-AM,ETHUSD,936.02,939.98,934.2,939.49,2805.76,2630123.65
2018-02-16 11-PM,ETHUSD,939.93,939.99,933.75,936.02,4544.75,4264176.2
2018-02-16 10-PM,ETHUSD,934.91,939.93,934.91,939.93,3476.92,3259869.32
2018-02-16 09-PM,ETHUSD,933,934.94,932.99,934.91,3499.11,3269770.07
2018-02-16 08-PM,ETHUSD,932.1,933.86,930.32,933,2362.28,2201795.04
2018-02-16 07-PM,ETHUSD,933.08,933.3,930,932.1,3129.35,2916649.78
2018-02-16 06-PM,ETHUSD,933.91,934.7,926.05,933.08,3555.8,3307903.95
2018-02-16 05-PM,ETHUSD,929.83,936.97,929.82,933.91,3416.06,3191456.88
2018-02-16 04-PM,ETHUSD,929.45,939.2,928.17,929.83,5298.3,4948840.94
2018-02-16 03-PM,ETHUSD,928.43,933.67,928.36,929.45,3193.86,2976427.52
2018-02-16 02-PM,ETHUSD,925.58,930.3,922.27,928.43,3249.47,3012399.19
2018-02-16 01-PM,ETHUSD,925.54,929.74,925,925.58,1906.34,1767826.09
2018-02-16 12-PM,ETHUSD,922,927.09,918.59,925.54,2238.21,2066227.99
2018-02-16 11-AM,ETHUSD,921.86,922.11,916,922,2010.22,1847570.62
2018-02-16 10-AM,ETHUSD,924.89,925.44,921.41,921.86,1352.29,1248493.23
2018-02-16 09-AM,ETHUSD,923.68,929.97,923.19,924.89,1724.77,1596480.05
2018-02-16 08-AM,ETHUSD,911.51,927.2,910.8,923.68,2119.59,1947060.55
2018-02-16 07-AM,ETHUSD,914.75,919.26,911.45,911.51,3741.02,3425903.32
2018-02-16 06-AM,ETHUSD,931.31,932.5,914.09,914.75,3299.11,3046272.54
2018-02-16 05-AM,ETHUSD,926.77,934.74,925,931.31,2401.78,2234917.96
2018-02-16 04-AM,ETHUSD,933.02,933.82,922.09,926.77,5548.88,5148739.03
2018-02-16 03-AM,ETHUSD,942.25,942.33,931.99,933.02,4182.48,3921461.35
2018-02-16 02-AM,ETHUSD,939.79,944.92,939.78,942.25,5604.46,5282352.46
2018-02-16 01-AM,ETHUSD,933,939.79,932.79,939.79,4388.8,4109305.67
2018-02-16 12-AM,ETHUSD,929.3,933,926.76,933,2858.97,2657740.26
2018-02-15 11-PM,ETHUSD,931.5,931.5,927.55,929.3,2193.2,2039761.59
2018-02-15 10-PM,ETHUSD,918,931.5,917.7,931.5,2966.92,2738357.03
2018-02-15 09-PM,ETHUSD,926.01,928.13,918,918,4133.11,3818065.07
2018-02-15 08-PM,ETHUSD,929.3,930.36,920,926.01,4247.53,3931755.32
2018-02-15 07-PM,ETHUSD,928.85,931.5,925,929.3,3677.41,3418227.04
2018-02-15 06-PM,ETHUSD,933.57,940.95,922.88,928.85,12033.1,11234521.31
2018-02-15 05-PM,ETHUSD,932.2,935,924.96,933.57,14717.34,13686900.6
2018-02-15 04-PM,ETHUSD,937.33,938.3,930.5,932.2,5859.79,5475912.7
2018-02-15 03-PM,ETHUSD,942.39,942.39,936,937.33,4267.07,4004638.58
2018-02-15 02-PM,ETHUSD,926.5,943.09,925.45,942.39,4233.24,3963015.62
2018-02-15 01-PM,ETHUSD,927.81,929.12,923.12,926.5,2534.44,2347511.36
2018-02-15 12-PM,ETHUSD,914.24,927.81,914.24,927.81,3058.46,2819180.41
2018-02-15 11-AM,ETHUSD,920.64,927,910,914.24,3933.52,3610937.45
2018-02-15 10-AM,ETHUSD,921.52,926.53,907,920.64,7262.31,6652835.41
2018-02-15 09-AM,ETHUSD,947.15,948.23,917.97,921.52,5762.32,5389013.89
2018-02-15 08-AM,ETHUSD,938.61,947.15,938.6,947.15,3351.3,3161059.67
2018-02-15 07-AM,ETHUSD,934.3,938.61,927.01,938.61,4720.96,4410363.18
2018-02-15 06-AM,ETHUSD,935.06,938.1,933,934.3,4057.91,3795714.81
2018-02-15 05-AM,ETHUSD,936.84,937,930,935.06,5527.8,5158618.59
2018-02-15 04-AM,ETHUSD,927.83,936.84,924.93,936.84,4943.16,4602433.59
2018-02-15 03-AM,ETHUSD,925.01,932.88,921.45,927.83,6903.71,6408465.36
2018-02-15 02-AM,ETHUSD,911.17,930.45,911.16,925.01,10044.3,9263083.13
2018-02-15 01-AM,ETHUSD,906.1,914,906.09,911.17,4948.54,4506550.18
2018-02-15 12-AM,ETHUSD,920.27,920.27,905.49,906.1,5847.64,5338251.68
2018-02-14 11-PM,ETHUSD,920.98,922,916.38,920.27,3844.43,3537093.2
2018-02-14 10-PM,ETHUSD,904.01,920.99,904.01,920.98,5573.6,5089861.05
2018-02-14 09-PM,ETHUSD,902.99,904.99,898.5,904.01,5688.78,5130561.47
2018-02-14 08-PM,ETHUSD,908,909.4,902.01,902.99,4773.72,4325572.98
2018-02-14 07-PM,ETHUSD,911,911,895.5,908,8509.53,7688651.39
2018-02-14 06-PM,ETHUSD,915.49,921.34,908.1,911,6920.42,6328992.86
2018-02-14 05-PM,ETHUSD,913.65,918.44,906,915.49,7292.6,6643018.24
2018-02-14 04-PM,ETHUSD,912,924.7,906.85,913.65,25031.9,22916155.33
2018-02-14 03-PM,ETHUSD,885.33,915.15,885.33,912,16992.19,15306990.63
2018-02-14 02-PM,ETHUSD,890.58,890.58,878.5,885.33,7537.99,6670845.03
2018-02-14 01-PM,ETHUSD,892.41,899.77,888,890.58,11857.71,10594929.53
2018-02-14 12-PM,ETHUSD,870,893,869.99,892.41,11593.93,10240983.49
2018-02-14 11-AM,ETHUSD,860.17,870,860,870,3674.11,3179446.7
2018-02-14 10-AM,ETHUSD,858.02,863.8,857.05,860.17,1415.93,1220189.72
2018-02-14 09-AM,ETHUSD,860.96,864.89,854.16,858.02,3711.62,3187386.42
2018-02-14 08-AM,ETHUSD,867,867.69,860.93,860.96,1927.1,1667138.6
2018-02-14 07-AM,ETHUSD,865.15,867,861,867,2354.2,2033492.67
2018-02-14 06-AM,ETHUSD,864.98,868,861.21,865.15,4096.31,3546595.2
2018-02-14 05-AM,ETHUSD,860.21,864.99,858.58,864.98,2655.83,2287453.56
2018-02-14 04-AM,ETHUSD,852.83,865.43,852.83,860.21,9076.82,7816978.13
2018-02-14 03-AM,ETHUSD,851.32,853,846.2,852.83,5169.43,4394990.91
2018-02-14 02-AM,ETHUSD,846,851.75,845.5,851.32,7414.54,6289292.2
2018-02-14 01-AM,ETHUSD,842.44,846,841.76,846,3915.59,3308533.96
2018-02-14 12-AM,ETHUSD,840.49,845,839.45,842.44,2447.44,2062661.89
2018-02-13 11-PM,ETHUSD,838.95,841,838.03,840.49,1509.56,1267175.09
2018-02-13 10-PM,ETHUSD,842.73,842.73,838.28,838.95,2512.91,2111605.61
2018-02-13 09-PM,ETHUSD,847.72,848.01,842.1,842.73,2112.78,1785339.72
2018-02-13 08-PM,ETHUSD,841.12,848.33,839.33,847.72,4013.73,3393568.1
2018-02-13 07-PM,ETHUSD,841.68,843.16,839,841.12,2481.35,2086920.44
2018-02-13 06-PM,ETHUSD,845.1,846.5,841.57,841.68,1740.89,1471595.9
2018-02-13 05-PM,ETHUSD,839.66,845.11,839.66,845.1,1436.24,1211494.41
2018-02-13 04-PM,ETHUSD,836.99,842.85,836.99,839.66,1585.17,1331932.8
2018-02-13 03-PM,ETHUSD,849,849,835.73,836.99,2933.85,2465891.19
2018-02-13 02-PM,ETHUSD,842,849,842,849,1514.72,1281801.6
2018-02-13 01-PM,ETHUSD,844,848.1,840,842,2024.81,1708341.01
2018-02-13 12-PM,ETHUSD,835.61,844,830.51,844,2469.0,2070304.44
2018-02-13 11-AM,ETHUSD,833.66,840.64,826,835.61,4136.19,3448668.98
2018-02-13 10-AM,ETHUSD,828.94,839,826,833.66,2058.21,1712643.27
2018-02-13 09-AM,ETHUSD,835,835.3,826.1,828.94,2307.24,1914960.94
2018-02-13 08-AM,ETHUSD,840.79,841.98,830,835,3245.66,2711394.59
2018-02-13 07-AM,ETHUSD,846.37,850.18,840.79,840.79,2111.57,1788900.83
2018-02-13 06-AM,ETHUSD,839.46,846.37,835.84,846.37,2710.88,2276488.67
2018-02-13 05-AM,ETHUSD,840.01,845.22,833.95,839.46,4345.84,3642180.05
2018-02-13 04-AM,ETHUSD,855.01,856.62,835.45,840.01,5325.24,4502183.85
2018-02-13 03-AM,ETHUSD,849.87,856,849,855.01,3081.53,2627559.95
2018-02-13 02-AM,ETHUSD,852.99,852.99,844.91,849.87,4955.28,4202276.77
2018-02-13 01-AM,ETHUSD,866,867,851.4,852.99,5294.36,4544869.15
2018-02-13 12-AM,ETHUSD,864.4,867.48,860.15,866,3415.44,2949073.37
2018-02-12 11-PM,ETHUSD,867,872.85,862.5,864.4,4783.25,4153703.62
2018-02-12 10-PM,ETHUSD,866.91,867,860.12,867,3111.71,2683043.75
2018-02-12 09-PM,ETHUSD,870.06,870.09,863.45,866.91,3859.58,3344184.28
2018-02-12 08-PM,ETHUSD,866.89,874.03,866,870.06,5789.35,5033135.01
2018-02-12 07-PM,ETHUSD,857.81,866.9,857.52,866.89,3300.02,2844263.93
2018-02-12 06-PM,ETHUSD,864.83,864.9,856.36,857.81,2244.64,1930180.79
2018-02-12 05-PM,ETHUSD,853.38,864.9,851,864.83,3909.88,3361742.46
2018-02-12 04-PM,ETHUSD,855,862.01,853.36,853.38,3757.52,3223633.05
2018-02-12 03-PM,ETHUSD,840.97,855,839.98,855,3240.37,2752240.05
2018-02-12 02-PM,ETHUSD,858,858.01,838.06,840.97,5428.09,4595454.6
2018-02-12 01-PM,ETHUSD,866.9,867.02,855.5,858,2580.49,2225313.79
2018-02-12 12-PM,ETHUSD,855.96,868.66,854.65,866.9,2637.67,2280153.28
2018-02-12 11-AM,ETHUSD,866.99,868.85,854.25,855.96,4025.26,3471915.56
2018-02-12 10-AM,ETHUSD,867.99,869.22,863.9,866.99,1465.49,1270701.96
2018-02-12 09-AM,ETHUSD,864.02,871.39,861,867.99,1765.15,1528170.72
2018-02-12 08-AM,ETHUSD,845.87,872,845.86,864.02,7216.5,6219924.51
2018-02-12 07-AM,ETHUSD,841.12,849.48,836.71,845.87,2136.38,1806110.99
2018-02-12 06-AM,ETHUSD,834.53,843.5,834.53,841.12,1088.22,914665.39
2018-02-12 05-AM,ETHUSD,845.11,845.11,834.53,834.53,2644.28,2217146.99
2018-02-12 04-AM,ETHUSD,843.98,849.5,842.06,845.11,2781.95,2354481.38
2018-02-12 03-AM,ETHUSD,846.99,848,842,843.98,4878.69,4125120.6
2018-02-12 02-AM,ETHUSD,827.95,847,825.82,846.99,6182.51,5188298.9
2018-02-12 01-AM,ETHUSD,821.9,837.71,819.21,827.95,6023.36,5001435.91
2018-02-12 12-AM,ETHUSD,811.35,824,810.99,821.9,3196.6,2619250.9
2018-02-11 11-PM,ETHUSD,833,833,809,811.35,8541.47,6974262.79
2018-02-11 10-PM,ETHUSD,834.17,836,831.38,833,936.05,780373.55
2018-02-11 09-PM,ETHUSD,829.23,838.83,826.59,834.17,3089.0,2575462.05
2018-02-11 08-PM,ETHUSD,832.9,835,825.81,829.23,2422.54,2011531.43
2018-02-11 07-PM,ETHUSD,837,842,828.43,832.9,2888.84,2416266.0
2018-02-11 06-PM,ETHUSD,822.01,837,822.01,837,2610.76,2160839.8
2018-02-11 05-PM,ETHUSD,835,840,821.05,822.01,3322.57,2751646.29
2018-02-11 04-PM,ETHUSD,846.02,849.98,831.41,835,6199.94,5212823.46
2018-02-11 03-PM,ETHUSD,848.3,848.9,842.98,846.02,3530.86,2985830.3
2018-02-11 02-PM,ETHUSD,835.02,848.3,830.8,848.3,4071.02,3418204.33
2018-02-11 01-PM,ETHUSD,834.5,837,829.38,835.02,1850.62,1543717.14
2018-02-11 12-PM,ETHUSD,822.96,837,816.88,834.5,3242.16,2691845.01
2018-02-11 11-AM,ETHUSD,807.51,822.96,802.12,822.96,2731.75,2220954.72
2018-02-11 10-AM,ETHUSD,816.78,817,804.12,807.51,2460.26,1997427.58
2018-02-11 09-AM,ETHUSD,790.5,816.91,786.02,816.78,3797.69,3038815.2
2018-02-11 08-AM,ETHUSD,791,791,780,790.5,4764.85,3741529.08
2018-02-11 07-AM,ETHUSD,807.98,808.68,786.6,791,5608.84,4464012.15
2018-02-11 06-AM,ETHUSD,811.72,813.34,802,807.98,3011.1,2428084.71
2018-02-11 05-AM,ETHUSD,801,818.02,800.09,811.72,4424.61,3569861.45
2018-02-11 04-AM,ETHUSD,804.45,818,801,801,5652.77,4567410.78
2018-02-11 03-AM,ETHUSD,825.05,825.69,803,804.45,8909.7,7228281.35
2018-02-11 02-AM,ETHUSD,827.44,832,822,825.05,4059.14,3349096.35
2018-02-11 01-AM,ETHUSD,841.06,841.58,821.21,827.44,6450.61,5339214.02
2018-02-11 12-AM,ETHUSD,849.47,851.77,832,841.06,4575.35,3841006.17
2018-02-10 11-PM,ETHUSD,854,855,847.83,849.47,3441.72,2930926.35
2018-02-10 10-PM,ETHUSD,825.22,854,825,854,7097.23,5985429.92
2018-02-10 09-PM,ETHUSD,822,828.5,815,825.22,7682.88,6321661.37
2018-02-10 08-PM,ETHUSD,843.52,843.52,822,822,4710.86,3913586.96
2018-02-10 07-PM,ETHUSD,832.91,845,825.05,843.52,5922.82,4936410.02
2018-02-10 06-PM,ETHUSD,844.54,845.07,832.5,832.91,3242.53,2719184.16
2018-02-10 05-PM,ETHUSD,829.98,850,829.1,844.54,5755.98,4857711.47
2018-02-10 04-PM,ETHUSD,838.97,851.82,823.47,829.98,12260.0,10259374.43
2018-02-10 03-PM,ETHUSD,870.2,874.11,835.9,838.97,13541.53,11531805.97
2018-02-10 02-PM,ETHUSD,879,887,867.5,870.2,4477.1,3924782.17
2018-02-10 01-PM,ETHUSD,871.01,884.33,871.01,879,2885.56,2538984.98
2018-02-10 12-PM,ETHUSD,873.01,873.01,863.76,871.01,2146.95,1864248.72
2018-02-10 11-AM,ETHUSD,863.96,879.92,863.96,873.01,2443.44,2133373.13
2018-02-10 10-AM,ETHUSD,869.51,878.94,863.96,863.96,3764.31,3273142.96
2018-02-10 09-AM,ETHUSD,866.8,883.64,865.24,869.51,4030.72,3524986.48
2018-02-10 08-AM,ETHUSD,901.01,901.01,865.62,866.8,9046.64,7973101.14
2018-02-10 07-AM,ETHUSD,907.49,908,895,901.01,7544.6,6805497.68
2018-02-10 06-AM,ETHUSD,893.94,908.76,893.93,907.49,7588.66,6839540.59
2018-02-10 05-AM,ETHUSD,885.84,897,885.84,893.94,3579.63,3195933.52
2018-02-10 04-AM,ETHUSD,893.94,893.94,885.84,885.84,5735.51,5097454.51
2018-02-10 03-AM,ETHUSD,890,898.4,889.99,893.94,7231.51,6466112.21
2018-02-10 02-AM,ETHUSD,876.36,890.51,876,890,6162.47,5451514.28
2018-02-10 01-AM,ETHUSD,889.71,892,876.35,876.36,10235.51,9062391.89
2018-02-10 12-AM,ETHUSD,875.99,889.9,870,889.71,12882.66,11361451.37
2018-02-09 11-PM,ETHUSD,863.86,877.67,862.5,875.99,7501.1,6538617.79
2018-02-09 10-PM,ETHUSD,862.21,866.58,850.37,863.86,5214.16,4480723.79
2018-02-09 09-PM,ETHUSD,853.89,864,853.88,862.21,7676.67,6593660.23
2018-02-09 08-PM,ETHUSD,872.99,878,853.52,853.89,10714.95,9288216.87
2018-02-09 07-PM,ETHUSD,870.01,879.2,868.73,872.99,6651.9,5814067.08
2018-02-09 06-PM,ETHUSD,867.3,877.97,860.5,870.01,11480.15,9981658.0
2018-02-09 05-PM,ETHUSD,845.86,874,844.63,867.3,18939.75,16287657.41
2018-02-09 04-PM,ETHUSD,843.03,850.03,842.01,845.86,6017.88,5096703.56
2018-02-09 03-PM,ETHUSD,849.9,854,842.01,843.03,7776.72,6586668.74
2018-02-09 02-PM,ETHUSD,829.98,856,828.68,849.9,16966.04,14322727.34
2018-02-09 01-PM,ETHUSD,824.99,830,824.99,829.98,2892.08,2393947.08
2018-02-09 12-PM,ETHUSD,830.01,833,823,824.99,3354.63,2776698.78
2018-02-09 11-AM,ETHUSD,822.56,837.38,820.15,830.01,5903.0,4891208.98
2018-02-09 10-AM,ETHUSD,825.7,829.84,819.99,822.56,1953.36,1611682.75
2018-02-09 09-AM,ETHUSD,809.54,829,809.54,825.7,6444.55,5277798.92
2018-02-09 08-AM,ETHUSD,808.03,809.54,796.9,809.54,2589.4,2079616.42
2018-02-09 07-AM,ETHUSD,798.81,808.04,798.8,808.03,3479.45,2795719.62
2018-02-09 06-AM,ETHUSD,791.22,798.81,786.36,798.81,1835.61,1458276.1
2018-02-09 05-AM,ETHUSD,790.37,794,780,791.22,4521.65,3555244.34
2018-02-09 04-AM,ETHUSD,802,802,786.53,790.37,5215.65,4138837.78
2018-02-09 03-AM,ETHUSD,804.96,804.97,791.88,802,4074.32,3254159.84
2018-02-09 02-AM,ETHUSD,798.49,804.97,792.03,804.96,3595.01,2873184.78
2018-02-09 01-AM,ETHUSD,794,800,783,798.49,8749.25,6905472.58
2018-02-09 12-AM,ETHUSD,812,812.84,785.87,794,9578.7,7641036.04
2018-02-08 11-PM,ETHUSD,808,812,801.16,812,4524.04,3647836.21
2018-02-08 10-PM,ETHUSD,799.7,814.48,791.99,808,7660.43,6148185.64
2018-02-08 09-PM,ETHUSD,803,809.54,797.11,799.7,5511.78,4418382.29
2018-02-08 08-PM,ETHUSD,815,815.01,800.02,803,5113.16,4133289.86
2018-02-08 07-PM,ETHUSD,798,819,798,815,7780.81,6299323.51
2018-02-08 06-PM,ETHUSD,791,799.31,781.31,798,6477.12,5118868.46
2018-02-08 05-PM,ETHUSD,803.99,807.03,790.13,791,7654.25,6102603.86
2018-02-08 04-PM,ETHUSD,803,810.68,791.1,803.99,9242.36,7418588.35
2018-02-08 03-PM,ETHUSD,821.03,821.03,802.21,803,7614.29,6167764.14
2018-02-08 02-PM,ETHUSD,814.61,826,807,821.03,7380.95,6018079.28
2018-02-08 01-PM,ETHUSD,831.48,831.49,812.54,814.61,6172.57,5075056.88
2018-02-08 12-PM,ETHUSD,833.53,838.78,816,831.48,5101.35,4228994.66
2018-02-08 11-AM,ETHUSD,841.62,841.63,830.2,833.53,3865.97,3234727.4
2018-02-08 10-AM,ETHUSD,829.99,843,829.99,841.62,5311.8,4449921.24
2018-02-08 09-AM,ETHUSD,825,831,816,829.99,2409.78,1983276.55
2018-02-08 08-AM,ETHUSD,829.95,835.87,819.14,825,5337.17,4420658.79
2018-02-08 07-AM,ETHUSD,804.7,829.95,804.46,829.95,7759.6,6337759.48
2018-02-08 06-AM,ETHUSD,797.4,807.81,793.16,804.7,4381.21,3504122.85
2018-02-08 05-AM,ETHUSD,818.62,824,797.4,797.4,4537.29,3674076.3
2018-02-08 04-AM,ETHUSD,801.47,825,796.16,818.62,8390.47,6847094.3
2018-02-08 03-AM,ETHUSD,805.91,811.75,788.56,801.47,9789.89,7847933.58
2018-02-08 02-AM,ETHUSD,787.5,814.03,787.5,805.91,11233.68,9013918.76
2018-02-08 01-AM,ETHUSD,778,793,757,787.5,13230.36,10283745.32
2018-02-08 12-AM,ETHUSD,750.04,787.54,747.82,778,23051.7,17747635.83
2018-02-07 11-PM,ETHUSD,792.12,793.13,740,750.04,40411.51,30693144.27
2018-02-07 10-PM,ETHUSD,819,819.86,785.1,792.12,14014.86,11192786.0
2018-02-07 09-PM,ETHUSD,823.4,834.07,816,819,7644.19,6297313.86
2018-02-07 08-PM,ETHUSD,824.99,829,811,823.4,9400.32,7705873.56
2018-02-07 07-PM,ETHUSD,833.99,834.84,820.1,824.99,7921.38,6555149.53
2018-02-07 06-PM,ETHUSD,838,850,831.32,833.99,11357.65,9554527.9
2018-02-07 05-PM,ETHUSD,810.66,845,810.23,838,12150.06,10098210.71
2018-02-07 04-PM,ETHUSD,820,827.7,802.83,810.66,13342.4,10861975.5
2018-02-07 03-PM,ETHUSD,831.07,837.75,803.53,820,13214.14,10840066.31
2018-02-07 02-PM,ETHUSD,835.13,849.56,813,831.07,16441.2,13640964.44
2018-02-07 01-PM,ETHUSD,843,864.49,834,835.13,19037.77,16248703.45
2018-02-07 12-PM,ETHUSD,831,849,810,843,13753.84,11438590.67
2018-02-07 11-AM,ETHUSD,835,848,807.53,831,18004.61,14952273.55
2018-02-07 10-AM,ETHUSD,811.9,835,808,835,14678.52,12096064.84
2018-02-07 09-AM,ETHUSD,777,812.09,776.99,811.9,15313.17,12188868.23
2018-02-07 08-AM,ETHUSD,776.77,788.99,770.45,777,10946.09,8535899.46
2018-02-07 07-AM,ETHUSD,751.98,776.98,740.88,776.77,7833.12,5955613.96
2018-02-07 06-AM,ETHUSD,754.17,755,731.73,751.98,6636.7,4923521.11
2018-02-07 05-AM,ETHUSD,755.11,762,742.45,754.17,9432.47,7080264.93
2018-02-07 04-AM,ETHUSD,728,763,718.03,755.11,13673.24,10093166.24
2018-02-07 03-AM,ETHUSD,735.32,750,720.89,728,20113.46,14729762.85
2018-02-07 02-AM,ETHUSD,775.88,785,732.6,735.32,20286.09,15380777.33
2018-02-07 01-AM,ETHUSD,772.91,785.79,771,775.88,11063.27,8589988.76
2018-02-07 12-AM,ETHUSD,783.83,793.22,760,772.91,15707.66,12163771.57
2018-02-06 11-PM,ETHUSD,774.72,797,769.9,783.83,19952.26,15704032.76
2018-02-06 10-PM,ETHUSD,795.54,795.54,755,774.72,24615.12,18953774.98
2018-02-06 09-PM,ETHUSD,763.18,807.5,763.17,795.54,31880.68,25226554.88
2018-02-06 08-PM,ETHUSD,754.62,792.3,747.45,763.18,40932.31,31650290.47
2018-02-06 07-PM,ETHUSD,720.74,762.07,719.8,754.62,32161.43,23859481.23
2018-02-06 06-PM,ETHUSD,704.39,726.48,704.39,720.74,17925.06,12837855.8
2018-02-06 05-PM,ETHUSD,718,719.42,682.56,704.39,17918.68,12509859.36
2018-02-06 04-PM,ETHUSD,743,750.45,694,718,26558.62,19186386.93
2018-02-06 03-PM,ETHUSD,728.97,762.98,705,743,39789.41,29411832.26
2018-02-06 02-PM,ETHUSD,723,735,679.05,728.97,35145.26,24995798.74
2018-02-06 01-PM,ETHUSD,656.8,727.17,653.18,723,34607.55,24060948.47
2018-02-06 12-PM,ETHUSD,620,669.39,615.51,656.8,18206.32,11679431.11
2018-02-06 11-AM,ETHUSD,620,628.98,588.55,620,16287.28,9874156.05
2018-02-06 10-AM,ETHUSD,639.39,655,610,620,16174.39,10239893.83
2018-02-06 09-AM,ETHUSD,574.57,669.87,572.97,639.39,30884.9,19412632.93
2018-02-06 08-AM,ETHUSD,565.51,592,564.82,574.57,17510.95,10084669.58
2018-02-06 07-AM,ETHUSD,586.53,602.87,558.01,565.51,24685.34,14213636.01
2018-02-06 06-AM,ETHUSD,616.92,618.91,575,586.53,29258.56,17277307.12
2018-02-06 05-AM,ETHUSD,575.79,638.8,555.56,616.92,90332.78,54061571.02
2018-02-06 04-AM,ETHUSD,618,627.92,575.61,575.79,42743.4,25508922.8
2018-02-06 03-AM,ETHUSD,637.99,640.62,606.66,618,35282.95,21792617.98
2018-02-06 02-AM,ETHUSD,644.01,665,628.88,637.99,29876.32,19274053.68
2018-02-06 01-AM,ETHUSD,702.54,702.55,643.01,644.01,34146.62,22774167.04
2018-02-06 12-AM,ETHUSD,693.54,718.36,693.02,702.54,18028.31,12722212.56
2018-02-05 11-PM,ETHUSD,688,705.42,670,693.54,26452.58,18257376.85
2018-02-05 10-PM,ETHUSD,715.34,738,688,688,25791.42,18420582.08
2018-02-05 09-PM,ETHUSD,716.02,734,675.31,715.34,44962.08,31836638.18
2018-02-05 08-PM,ETHUSD,624.71,749.5,615,716.02,89594.3,62116759.42
2018-02-05 07-PM,ETHUSD,667.53,680,618.12,624.71,60507.41,39042041.4
2018-02-05 06-PM,ETHUSD,688.12,705,665,667.53,55884.03,38109878.42
2018-02-05 05-PM,ETHUSD,717.99,718,684.67,688.12,28547.61,20127247.61
2018-02-05 04-PM,ETHUSD,728.83,742.24,710,717.99,17474.71,12708064.31
2018-02-05 03-PM,ETHUSD,720.58,758.69,704,728.83,50536.6,36515310.09
2018-02-05 02-PM,ETHUSD,769,769.43,720.2,720.58,37256.04,27513258.18
2018-02-05 01-PM,ETHUSD,772.91,780,763.22,769,10664.24,8233914.71
2018-02-05 12-PM,ETHUSD,757.84,789.76,757.84,772.91,15006.86,11560258.61
2018-02-05 11-AM,ETHUSD,775.69,792.78,756.36,757.84,15684.48,12115129.18
2018-02-05 10-AM,ETHUSD,807.77,808,775.69,775.69,8596.16,6796142.59
2018-02-05 09-AM,ETHUSD,796.14,824.27,790,807.77,8198.39,6630856.15
2018-02-05 08-AM,ETHUSD,818.11,821.99,795,796.14,7900.51,6365642.6
2018-02-05 07-AM,ETHUSD,832.22,836,812.06,818.11,5764.92,4735420.47
2018-02-05 06-AM,ETHUSD,838.99,850.33,829.22,832.22,3144.57,2645943.47
2018-02-05 05-AM,ETHUSD,848.99,857.5,837.94,838.99,4593.92,3904533.04
2018-02-05 04-AM,ETHUSD,837.01,849.74,820,848.99,6850.01,5735667.24
2018-02-05 03-AM,ETHUSD,815.49,842.51,815.01,837.01,9427.05,7842054.49
